,Serialno,ROLL_x,ROLL,PITCH,YAW,ODDO1,ODDO1_SPEED,ODDO2,ODDO2_SPEED,VELOCITY,BATTERY_PERCENTAGE,BATTERY_VOLTAGE,TEMP1,TEMP2,filename,proximity1,proximity2,proximity3,proximity4,proximity5,proximity6,proximity7,proximity8,proximity9,proximity10,proximity11,proximity12,proximity13,proximity14,proximity15,proximity16,proximity17,proximity18,runid,index
420,78616,-117.38,37.63,-0.94,80.51,17995.25,0.01,3364.820144,0.01,1.9,1710581517,0,0,0,1,20855904,20651808,20689120,20882144,21257104,20687088,20887024,20929808,20837760,20917504,20735344,20486752,20947024,20808048,20902496,20845904,20824016,20912400,24,78617
421,78617,-117.38,37.63,-0.94,80.51,18007.5,0.01,3365.611511,0.01,1.9,1710581517,0,0,0,1,20855904,20647472,20689120,20882144,21257104,20687088,20887024,20929808,20837760,20917504,20735344,20486752,20947024,20808048,20902496,20845904,20824016,20912400,24,78618
422,78618,-117.38,37.63,-0.94,80.51,18019.75,0.01,3366.402878,0.01,1.9,1710581517,0,0,0,1,20855904,20647472,20689120,20882144,21257104,20687088,20887024,20929808,20837760,20917504,20735344,20486752,20947024,20808048,20902496,20845904,20824016,20912400,24,78619
423,78619,-117.38,37.63,-0.94,80.51,18032,0.01,3367.194245,0.01,1.9,1710581517,0,0,0,1,20855904,20647472,20689120,20882144,21257104,20687088,20887024,20929808,20837760,20917504,20735344,20486752,20947024,20808048,20902496,20845904,20824016,20912400,24,78620
424,78620,-117.38,37.63,-0.94,80.51,18044.25,0.01,3367.985612,0.01,1.9,1710581517,0,0,0,1,20855904,20647472,20689120,20882144,21257104,20687088,20887024,20929808,20837760,20917504,20735344,20486752,20947024,20808048,20902496,20845904,20824016,20912400,24,78621
425,78621,-117.38,37.63,-0.94,80.51,18056.5,0.01,3368.776978,0.01,1.9,1710581517,0,0,0,1,20855904,20647472,20689120,20882144,21257104,20687088,20887024,20929808,20837760,20917504,20735344,20486752,20947024,20808000,20902496,20845904,20824016,20912400,24,78622
426,78622,-117.38,37.63,-0.94,80.51,18068.75,0.01,3369.568345,0.01,1.9,1710581517,0,0,0,1,20855904,20647472,20689120,20882144,21257104,20687088,20887024,20930048,20837760,20917504,20735344,20486752,20947024,20808000,20902496,20845904,20824016,20912400,24,78623
427,78623,-117.38,37.63,-0.94,80.51,18078.95833,0.01,3370.359712,0.01,1.9,1710581517,0,0,0,1,20855904,20647472,20689120,20882144,21257104,20687088,20887024,20930048,20837760,20917504,20735344,20486752,20947024,20808000,20902496,20845904,20824016,20912400,24,78624
428,78624,-117.38,37.63,-0.94,80.51,18089.16667,0.01,3371.151079,0.01,1.9,1710581517,0,0,0,1,20855904,20647472,20689120,20882144,21257104,20687088,20887024,20930048,20837760,20917504,20735344,20486752,20947024,20808000,20902496,20845904,20824016,20912400,24,78625
429,78625,-117.38,37.63,-0.94,80.51,18099.375,0.01,3371.942446,0.01,1.9,1710581517,0,0,0,1,20855904,20647472,20689120,20882144,21257104,20687088,20887024,20930048,20837760,20917504,20735344,20486752,20947024,20808000,20902496,20845904,20824016,20912400,24,78626
430,78626,-117.38,37.63,-0.94,80.51,18109.58333,0.01,3372.733813,0.01,1.9,1710581517,0,0,0,1,20855904,20647472,20689120,20882144,21257104,20687088,20887024,20930048,20837760,20917504,20735344,20486752,20947024,20808000,20902496,20845904,20824016,20912400,24,78627
431,78627,-117.38,37.63,-0.94,80.51,18119.79167,0.01,3373.52518,0.01,1.9,1710581517,0,0,0,1,20855904,20647472,20689120,20882144,21257104,20687088,20887024,20930048,20837760,20917504,20735344,20486752,20947024,20808000,20902496,20845904,20824016,20912400,24,78628
432,78628,-117.23,37.78,-0.72,80.37,18130,0.01,3374.316547,0.01,-3.42,1710581517,0,0,0,1,20855904,20647472,20689120,20882144,21257104,20687088,20887024,20930048,20837760,20917504,20735344,20486752,20947024,20808000,20902496,20845904,20824016,20912400,24,78629
433,78629,-117.23,37.78,-0.72,80.37,18138.75,0.01,3375.107914,0.01,-3.42,1710581517,0,0,0,1,20855904,20647472,20689120,20882144,21257104,20687088,20887024,20930048,20837760,20917504,20735344,20486752,20947024,20808000,20902496,20845904,20824016,20912400,24,78630
434,78630,-117.23,37.78,-0.72,80.37,18147.5,0.01,3375.899281,0.01,-3.42,1710581517,0,0,0,1,20855904,20647472,20689120,20882144,21257104,20687088,20887024,20930048,20837760,20917504,20735344,20486752,20947024,20808000,20902496,20845904,20824016,20912400,24,78631
435,78631,-117.23,37.78,-0.72,80.37,18156.25,0.01,3376.690647,0.01,-3.42,1710581517,0,0,0,1,20855904,20647472,20689120,20882144,21257104,20687088,20887024,20930048,20837760,20917504,20735344,20486752,20947024,20808000,20902496,20845904,20824016,20912400,24,78632
436,78632,-117.23,37.78,-0.72,80.37,18165,0.01,3377.482014,0.01,-3.42,1710581517,0,0,0,1,20855904,20647472,20689120,20882144,21257104,20687088,20887024,20930048,20837760,20917856,20735344,20486752,20947024,20808000,20902496,20845904,20824016,20912400,24,78633
437,78633,-117.23,37.78,-0.72,80.37,18173.75,0.01,3378.273381,0.01,-3.42,1710581517,0,0,0,1,20855904,20647472,20689120,20882144,21257104,20687088,20887024,20930048,20837760,20917856,20735344,20486752,20947024,20808000,20902496,20845904,20824016,20912400,24,78634
438,78634,-117.23,37.78,-0.72,80.37,18182.5,0.01,3379.064748,0.01,-3.42,1710581517,0,0,0,1,20855904,20647472,20689120,20882144,21257104,20687088,20887024,20930048,20837760,20917856,20735344,20486752,20947024,20808000,20902496,20845904,20824016,20912400,24,78635
439,78635,-117.23,37.78,-0.72,80.37,18191.25,0.01,3379.856115,0.01,-3.42,1710581517,0,0,0,1,20855904,20647472,20689120,20882144,21257104,20687088,20887024,20930048,20837760,20917856,20735344,20486752,20947024,20808000,20902496,20845904,20824016,20912400,24,78636
440,78636,-117.23,37.78,-0.72,80.37,18200,0.01,3380.647482,0.01,-3.42,1710581517,0,0,0,1,20855904,20647472,20689120,20882144,21257104,20687088,20887024,20930048,20837760,20917856,20735344,20486752,20947024,20808000,20902496,20845904,20824016,20912400,24,78637
441,78637,-117.23,37.78,-0.72,80.37,18208.75,0.01,3381.438849,0.01,-3.42,1710581517,0,0,0,1,20855904,20647472,20689120,20882144,21257104,20687088,20887024,20930048,20837760,20917856,20735344,20486752,20947024,20808000,20902496,20845904,20824016,20912400,24,78638
442,78638,-117.23,37.78,-0.72,80.37,18217.5,0.01,3382.230216,0.01,-3.42,1710581517,0,0,0,1,20855904,20647472,20689120,20882144,21257104,20687088,20887024,20930048,20837760,20917856,20735344,20486752,20947024,20808000,20902496,20845904,20824016,20912400,24,78639
443,78639,-117.23,37.78,-0.72,80.37,18226.25,0.01,3383.021583,0.01,-3.42,1710581517,0,0,0,1,20855904,20647472,20689120,20882144,21257104,20687088,20887024,20930048,20837760,20917856,20735344,20486752,20947024,20808000,20902496,20844544,20824016,20912400,24,78640
444,78640,-117.23,37.78,-0.72,80.37,18235,0.01,3383.81295,0.01,-3.42,1710581517,0,0,0,1,20855904,20647472,20689120,20882144,21257104,20687040,20887024,20930048,20837760,20917856,20735344,20486752,20947024,20808000,20902496,20844544,20824016,20912400,24,78641
445,78641,-117.23,37.78,-0.72,80.37,18243.75,0.01,3384.604317,0.01,-3.42,1710581517,0,0,0,1,20855904,20647472,20689120,20882144,21257104,20687040,20887024,20930048,20837760,20917856,20735344,20486752,20947024,20808000,20902496,20844544,20824016,20912400,24,78642
446,78642,-117.16,37.85,-0.88,80.19,18252.5,0.01,3385.395683,0.01,-1.58,1710581517,0,0,0,1,20855904,20647472,20689120,20882144,21257104,20687040,20887024,20930048,20837760,20917856,20735344,20486752,20947024,20808000,20902496,20844544,20824016,20910128,24,78643
447,78643,-117.16,37.85,-0.88,80.19,18261.25,0.01,3386.18705,0.01,-1.58,1710581517,0,0,0,1,20855904,20647472,20689120,20882144,21257104,20687040,20887024,20930048,20837760,20917856,20735344,20486752,20947024,20808000,20902496,20844544,20824016,20910128,24,78644
448,78644,-117.16,37.85,-0.88,80.19,18270,0.01,3386.978417,0.01,-1.58,1710581517,0,0,0,1,20855904,20647472,20689120,20882144,21257104,20687040,20887024,20930048,20837760,20917856,20735344,20486752,20947024,20808000,20902496,20844544,20824016,20910128,24,78645
449,78645,-117.16,37.85,-0.88,80.19,18278.75,0.01,3387.769784,0.01,-1.58,1710581517,0,0,0,1,20855904,20647472,20689120,20882144,21257104,20687040,20887024,20930048,20837760,20917856,20735776,20486752,20947024,20808000,20902496,20844544,20824016,20910128,24,78646
450,78646,-117.16,37.85,-0.88,80.19,18287.5,0.01,3388.561151,0.01,-1.58,1710581517,0,0,0,1,20855904,20647472,20689120,20882144,21257104,20687040,20887024,20930048,20837760,20917856,20735776,20486752,20947024,20808000,20902496,20844544,20824016,20910128,24,78647
451,78647,-117.16,37.85,-0.88,80.19,18296.25,0.01,3389.352518,0.01,-1.58,1710581517,0,0,0,1,20855904,20647472,20689120,20882144,21257104,20687040,20887024,20930048,20837760,20917856,20735776,20486752,20947024,20808000,20902496,20844544,20824016,20910128,24,78648
452,78648,-117.16,37.85,-0.88,80.19,18305,0.01,3390.143885,0.01,-1.58,1710581517,0,0,0,1,20855904,20647472,20685968,20882144,21257104,20687040,20887024,20930048,20837760,20917856,20735776,20486752,20947024,20808000,20902496,20844544,20824016,20910128,24,78649
453,78649,-117.16,37.85,-0.88,80.19,18313.75,0.01,3390.935252,0.01,-1.58,1710581517,0,0,0,1,20856816,20647472,20685968,20882144,21257104,20687040,20887024,20930048,20837760,20917856,20735776,20486752,20947024,20808000,20902496,20844544,20824016,20910128,24,78650
454,78650,-117.16,37.85,-0.88,80.19,18323.95833,0.01,3391.726619,0.01,-1.58,1710581517,0,0,0,1,20856816,20647472,20685968,20882144,21257104,20687040,20887024,20930048,20837760,20917856,20735776,20486752,20947024,20808000,20902496,20844544,20824016,20910128,24,78651
455,78651,-117.16,37.85,-0.88,80.19,18334.16667,0.01,3392.517986,0.01,-1.58,1710581517,0,0,0,1,20856816,20647472,20685968,20882144,21257104,20687040,20887024,20930048,20837760,20917856,20735776,20486752,20947056,20808000,20902496,20844544,20824016,20910128,24,78652
456,78652,-117.16,37.85,-0.88,80.19,18344.375,0.01,3393.309353,0.01,-1.58,1710581517,0,0,0,1,20856816,20647472,20685968,20882144,21257104,20687040,20886832,20930048,20837760,20917856,20735776,20486752,20947056,20808000,20902496,20844544,20824016,20910128,24,78653
457,78653,-117.16,37.85,-0.88,80.19,18354.58333,0.01,3394.100719,0.01,-1.58,1710581517,0,0,0,1,20856816,20647472,20685968,20882144,21257104,20687040,20886832,20930048,20837760,20917856,20735776,20486752,20947056,20808000,20902496,20844544,20824016,20910128,24,78654
458,78654,-117.16,37.85,-0.88,80.19,18364.79167,0.01,3394.892086,0.01,-1.58,1710581517,0,0,0,1,20856816,20647472,20685968,20882144,21257104,20687040,20886832,20930048,20837760,20917856,20735776,20486752,20947056,20808000,20902496,20844544,20824016,20910128,24,78655
459,78655,-117.16,37.85,-0.88,80.19,18375,0.01,3395.683453,0.01,-1.58,1710581517,0,0,0,1,20856816,20647472,20685968,20882144,21257104,20687040,20886832,20930048,20837760,20917856,20735776,20486752,20947056,20808000,20902496,20844544,20824016,20910128,24,78656
460,78656,-117.16,37.85,-0.88,80.19,18385.20833,0.01,3396.47482,0.01,-1.58,1710581517,0,0,0,1,20856816,20647472,20685968,20882144,21257104,20687040,20886832,20930048,20837760,20917856,20735776,20486752,20947056,20808000,20902496,20844544,20824016,20910128,24,78657
461,78657,-117.16,37.85,-0.88,80.19,18395.41667,0.01,3397.266187,0.01,-1.58,1710581517,0,0,0,1,20856816,20647472,20685968,20882144,21257104,20687040,20886832,20930048,20837760,20917856,20735776,20486752,20947056,20808000,20902496,20844544,20824016,20910128,24,78658
462,78658,-117.16,37.85,-1.18,80.35,18405.625,0.01,3398.057554,0.01,0.18,1710581517,0,0,0,1,20856816,20647472,20685968,20882144,21257104,20687040,20886832,20930048,20837760,20917856,20735776,20486752,20947056,20808000,20902496,20844544,20824016,20910128,24,78659
463,78659,-117.16,37.85,-1.18,80.35,18415.83333,0.01,3398.848921,0.01,0.18,1710581517,0,0,0,1,20856816,20647472,20685968,20882144,21257104,20687040,20886832,20930048,20837760,20917856,20735776,20486752,20947056,20808000,20902496,20844544,20824016,20910128,24,78660
464,78660,-117.16,37.85,-1.18,80.35,18426.04167,0.01,3399.640288,0.01,0.18,1710581517,0,0,0,1,20856816,20647472,20685968,20882144,21257104,20687040,20886832,20930048,20837760,20917856,20735776,20486752,20947056,20808000,20902496,20844544,20824016,20910128,24,78661
465,78661,-117.16,37.85,-1.18,80.35,18436.25,0.01,3400.431655,0.01,0.18,1710581517,0,0,0,1,20856816,20647472,20685968,20882144,21257104,20687040,20886832,20930048,20837760,20917856,20735776,20486752,20947056,20808000,20902496,20844544,20824016,20910128,24,78662
466,78662,-117.16,37.85,-1.18,80.35,18446.45833,0.01,3401.223022,0.01,0.18,1710581517,0,0,0,1,20856816,20647472,20685968,20882144,21257104,20687040,20886832,20930048,20837760,20917856,20735776,20486752,20947056,20808000,20902496,20844544,20824016,20910128,24,78663
467,78663,-117.16,37.85,-1.18,80.35,18456.66667,0.01,3402.014388,0.01,0.18,1710581517,0,0,0,1,20856816,20647472,20685968,20882144,21257104,20687040,20886832,20930048,20837760,20917856,20735776,20486752,20947056,20808000,20902496,20844544,20824016,20910128,24,78664
468,78664,-117.16,37.85,-1.18,80.35,18466.875,0.01,3402.805755,0.01,0.18,1710581517,0,0,0,1,20856816,20647472,20685968,20882144,21257104,20687040,20886832,20930048,20837760,20917856,20735776,20486752,20947056,20808000,20902496,20844544,20824016,20910128,24,78665
469,78665,-117.16,37.85,-1.18,80.35,18477.08333,0.01,3403.597122,0.01,0.18,1710581517,0,0,0,1,20856816,20647472,20685968,20882144,21257104,20687040,20886832,20930048,20837760,20917856,20735776,20486752,20947056,20808000,20902496,20844544,20824016,20910128,24,78666
470,78666,-117.16,37.85,-1.18,80.35,18487.29167,0.01,3404.388489,0.01,0.18,1710581517,0,0,0,1,20856816,20647472,20685968,20882144,21257104,20687040,20886832,20930048,20837744,20917856,20735776,20486752,20947056,20808000,20902496,20844544,20824016,20910128,24,78667
471,78667,-117.16,37.85,-1.18,80.35,18497.5,0.01,3405.179856,0.01,0.18,1710581517,0,0,0,1,20856816,20647472,20685968,20882144,21257104,20687040,20886832,20930048,20837744,20917856,20735776,20486752,20947056,20808000,20902496,20844544,20824016,20910128,24,78668
472,78668,-117.16,37.85,-1.18,80.35,18507.70833,0.01,3405.971223,0.01,0.18,1710581517,0,0,0,1,20856816,20647472,20685968,20882144,21257104,20687040,20886832,20930048,20837744,20917856,20735776,20486752,20947056,20808000,20902496,20844544,20824016,20910128,24,78669
473,78669,-117.16,37.85,-1.18,80.35,18517.91667,0.01,3406.76259,0.01,0.18,1710581517,0,0,0,1,20856816,20647472,20685968,20882144,21256192,20687040,20886832,20930048,20837744,20917856,20735776,20486752,20947056,20808000,20902256,20844544,20824016,20910128,24,78670
474,78670,-117.16,37.85,-1.18,80.35,18528.125,0.01,3407.553957,0.01,0.18,1710581517,0,0,0,1,20856816,20647472,20685968,20882144,21256192,20687040,20886832,20930048,20837744,20917856,20735776,20486752,20947056,20808000,20902256,20844544,20824016,20910128,24,78671
475,78671,-117.16,37.85,-1.18,80.35,18538.33333,0.01,3408.345324,0.01,0.18,1710581517,0,0,0,1,20856816,20647472,20685968,20882144,21256192,20687040,20886832,20930048,20837744,20917856,20735776,20486752,20947056,20808000,20902256,20844544,20821584,20910128,24,78672
476,78672,-117.16,37.85,-1.18,80.35,18548.54167,0.01,3409.136691,0.01,0.18,1710581517,0,0,0,1,20856816,20647472,20685968,20882144,21256192,20687040,20886832,20930048,20837744,20917856,20735776,20486752,20947056,20808000,20902256,20844544,20821584,20910128,24,78673
477,78673,-117.13,37.88,-1.99,80.61,18558.75,0.01,3409.928058,0.01,0,1710581517,0,0,0,1,20856816,20647472,20685968,20882144,21256192,20687040,20886832,20930048,20837744,20917856,20735776,20486784,20947056,20808000,20902256,20844544,20821584,20910128,24,78674
478,78674,-117.13,37.88,-1.99,80.61,18559.16667,0.01,3410.719424,0.01,0,1710581517,0,0,0,1,20856816,20647472,20685968,20882144,21256192,20687040,20886832,20930048,20837744,20917856,20735776,20486784,20947056,20808000,20902256,20844544,20821584,20910128,24,78675
479,78675,-117.13,37.88,-1.99,80.61,18559.58333,0.01,3411.510791,0.01,0,1710581517,0,0,0,1,20856816,20647472,20685968,20882144,21256192,20687040,20886832,20930048,20837744,20917856,20735776,20486784,20947056,20808000,20902256,20844544,20821584,20910128,24,78676
480,78676,-117.13,37.88,-1.99,80.61,18560,0.01,3412.302158,0.01,0,1710581517,0,0,0,1,20856816,20647024,20685968,20882144,21256192,20687040,20886832,20930048,20837744,20917856,20735776,20486784,20947056,20808000,20902256,20844544,20821584,20910128,24,78677
481,78677,-117.13,37.88,-1.99,80.61,18560.41667,0.01,3413.093525,0.01,0,1710581517,0,0,0,1,20856816,20647024,20685968,20882144,21256192,20687040,20886832,20930048,20837744,20917856,20735776,20486784,20947056,20808000,20902256,20844544,20821584,20910128,24,78678
482,78678,-117.13,37.88,-1.99,80.61,18560.83333,0.01,3413.884892,0.01,0,1710581517,0,0,0,1,20856816,20647024,20685968,20882144,21256192,20687040,20886832,20930048,20837744,20917856,20735776,20486784,20947056,20808000,20902256,20844544,20821584,20910128,24,78679
483,78679,-117.13,37.88,-1.99,80.61,18561.25,0.01,3414.676259,0.01,0,1710581517,0,0,0,1,20856816,20647024,20685968,20881904,21256192,20687040,20886832,20930048,20837744,20917856,20735776,20486784,20947056,20808000,20902256,20844544,20821584,20910128,24,78680
484,78680,-117.13,37.88,-1.99,80.61,18561.66667,0.01,3415.467626,0.01,0,1710581517,0,0,0,1,20856816,20647024,20685968,20881904,21256192,20687040,20886832,20930048,20837744,20917856,20735776,20486784,20947056,20808000,20902256,20844544,20821584,20910128,24,78681
485,78681,-117.13,37.88,-1.99,80.61,18562.08333,0.01,3416.258993,0.01,0,1710581517,0,0,0,1,20856816,20647024,20685968,20881904,21256192,20687040,20886832,20930048,20837744,20917856,20735776,20486784,20947056,20808000,20902256,20844544,20821584,20910128,24,78682
486,78682,-117.13,37.88,-1.99,80.61,18562.5,0.01,3417.05036,0.01,0,1710581517,0,0,0,1,20856816,20647024,20685968,20881904,21256192,20687040,20886832,20930048,20837744,20917856,20735776,20486784,20947056,20808080,20902256,20844544,20821584,20910128,24,78683
487,78683,-117.13,37.88,-1.99,80.61,18562.91667,0.01,3417.841727,0.01,0,1710581517,0,0,0,1,20856816,20647024,20685968,20881904,21256192,20687040,20886832,20930112,20837744,20917856,20735776,20486784,20947056,20808080,20902256,20844544,20821584,20910128,24,78684
488,78684,-117.13,37.88,-1.99,80.61,18563.33333,0.01,3418.633094,0.01,0,1710581517,0,0,0,1,20856816,20647024,20685968,20881904,21256192,20687040,20886832,20930112,20837744,20917856,20735776,20486784,20947056,20808080,20902256,20844544,20821584,20910128,24,78685
489,78685,-117.13,37.88,-1.99,80.61,18563.75,0.01,3419.42446,0.01,0,1710581517,0,0,0,1,20856816,20647024,20685968,20881904,21256192,20687040,20886832,20930112,20837744,20917856,20735776,20486784,20947056,20808080,20902256,20844544,20821584,20910128,24,78686
490,78686,-117.13,37.88,-1.99,80.61,18564.16667,0.01,3420.215827,0.01,0,1710581517,0,0,0,1,20856816,20647024,20685968,20881904,21256192,20687040,20886832,20930112,20837744,20917856,20735776,20486784,20947056,20808080,20902256,20844544,20821584,20910128,24,78687
